order_id,customer_id,order_date,order_value,product_category,order_status,shipping_cost,discount_amount,payment_processing_fee,product_cost,delivery_days,customer_rating,was_promoted,referral_used,net_revenue
77119,16056,2025-10-14,58.86,Food & Beverage,Delivered,4.01,0.0,1.71,38.26,7.0,5.0,No,No,14.88
70390,14446,2025-10-14,60.84,Beauty,Delivered,14.93,0.0,1.76,27.38,1.0,,No,No,16.77
62284,12608,2025-10-14,76.28,Electronics,Delivered,18.47,0.0,2.21,57.21,6.0,4.0,No,No,-1.61
75857,15754,2025-10-14,150.48,Home & Garden,Returned,7.23,0.0,4.36,90.29,,,No,No,48.6
70183,14405,2025-10-14,87.68,Home & Garden,Delivered,3.9,17.67,2.54,52.61,5.0,,Yes,No,46.3
77265,16097,2025-10-14,44.21,Sports,Cancelled,0.52,8.38,1.28,25.64,,1.0,Yes,No,25.15
74801,15488,2025-10-14,58.08,Fashion,Delivered,5.1,12.89,1.68,31.94,13.0,3.0,Yes,No,32.25
70965,14584,2025-10-14,128.26,Beauty,Delivered,6.54,0.0,3.72,57.72,3.0,5.0,No,No,60.28
76595,15936,2025-10-14,59.93,Food & Beverage,In Transit,18.21,0.0,1.74,38.95,,3.0,No,No,1.03
76745,15973,2025-10-14,175.34,Sports,Delivered,0.9,0.0,5.08,101.7,14.0,,No,No,67.66
75547,15672,2025-10-14,81.34,Food & Beverage,Delivered,22.0,0.0,2.36,52.87,11.0,,No,No,4.11
76496,15910,2025-10-14,113.94,Food & Beverage,Returned,11.39,0.0,3.3,74.06,,2.0,No,No,25.19
69792,14322,2025-10-14,79.18,Food & Beverage,Returned,12.28,0.0,2.3,51.47,,4.0,No,No,13.13
50054,10015,2025-10-14,98.01,Books,Delivered,14.51,11.11,2.84,49.01,3.0,5.0,Yes,No,42.76
62472,12644,2025-10-14,115.43,Food & Beverage,Delivered,13.65,0.0,3.35,75.03,5.0,,No,No,23.4
53930,10835,2025-10-14,122.48,Sports,Returned,13.22,0.0,3.55,71.04,,5.0,No,No,34.67
63776,12926,2025-10-14,63.64,Home & Garden,Delivered,7.78,0.0,1.85,38.18,3.0,,No,No,15.83
61879,12531,2025-10-14,59.54,Beauty,In Transit,18.61,29.69,1.73,26.79,,5.0,Yes,No,42.1
61553,12465,2025-10-14,184.79,Food & Beverage,Delivered,6.5,0.0,5.36,120.11,1.0,5.0,No,No,52.82
66878,13626,2025-10-14,144.34,Electronics,Delivered,9.45,0.0,4.19,108.25,8.0,,No,No,22.45
77749,16224,2025-10-14,89.72,Electronics,Delivered,14.8,10.78,2.6,67.29,12.0,4.0,Yes,No,15.81
73241,15099,2025-10-14,25.72,Electronics,Delivered,21.26,0.0,0.75,19.29,5.0,5.0,No,No,-15.58
74397,15393,2025-10-14,94.46,Electronics,Delivered,3.74,0.0,2.74,70.84,3.0,5.0,No,No,17.14
55899,11243,2025-10-14,113.38,Food & Beverage,Delivered,1.81,0.0,3.29,73.7,2.0,5.0,No,No,34.58
69990,14362,2025-10-14,101.23,Home & Garden,Cancelled,5.82,20.4,2.94,60.74,,1.0,Yes,No,52.13
77625,16189,2025-10-14,58.24,Books,Delivered,18.9,0.0,1.69,29.12,4.0,5.0,No,No,8.53
69814,14325,2025-10-14,104.57,Electronics,Cancelled,4.51,0.0,3.03,78.43,,3.0,No,No,18.6
77617,16189,2025-10-14,52.44,Books,Delivered,17.88,0.0,1.52,26.22,3.0,4.0,No,No,6.82
77816,16241,2025-10-14,149.63,Electronics,Delivered,11.26,26.59,4.34,112.22,12.0,5.0,Yes,No,48.4
73514,15157,2025-10-14,44.68,Food & Beverage,Delivered,17.92,0.0,1.3,29.04,10.0,,No,Yes,-3.58
51704,10360,2025-10-14,103.23,Beauty,Delivered,13.55,0.0,2.99,46.45,2.0,5.0,No,No,40.24
50166,10041,2025-10-14,93.05,Food & Beverage,Delivered,1.97,0.0,2.7,60.48,8.0,,No,No,27.9
71804,14765,2025-10-14,100.84,Sports,Delivered,13.61,0.0,2.92,58.49,5.0,4.0,No,No,25.82
73907,15260,2025-10-14,135.89,Books,Delivered,7.92,10.46,3.94,67.94,9.0,,Yes,No,66.55
56818,11435,2025-10-14,96.16,Electronics,Delivered,22.62,0.0,2.79,72.12,5.0,4.0,No,No,-1.37
77623,16189,2025-10-14,126.64,Fashion,Delivered,1.17,14.03,3.67,69.65,2.0,5.0,Yes,Yes,66.18
75202,15579,2025-10-14,79.07,Fashion,Delivered,19.68,0.0,2.29,43.49,1.0,1.0,No,No,13.61
73289,15115,2025-10-14,130.63,Beauty,Delivered,9.28,0.0,3.79,58.78,8.0,4.0,No,No,58.78
75371,15626,2025-10-14,55.08,Electronics,Delivered,11.29,0.0,1.6,41.31,10.0,5.0,No,No,0.88
77221,16082,2025-10-14,78.95,Books,Returned,2.89,0.0,2.29,39.48,,,No,No,34.29
66757,13602,2025-10-14,117.38,Beauty,Delivered,8.76,26.33,3.4,52.82,8.0,2.0,Yes,No,78.73
75195,15577,2025-10-14,44.02,Books,Cancelled,24.87,0.0,1.28,22.01,,4.0,No,No,-4.14
70255,14419,2025-10-14,55.99,Fashion,Delivered,0.67,0.0,1.62,30.79,7.0,5.0,No,No,22.91
57569,11592,2025-10-14,26.24,Beauty,Delivered,9.64,25.18,0.76,11.81,8.0,4.0,Yes,No,29.21
64262,13026,2025-10-14,30.7,Home & Garden,Delivered,17.54,0.0,0.89,18.42,13.0,5.0,No,No,-6.15
71145,14617,2025-10-14,181.8,Beauty,Delivered,8.08,12.82,5.27,81.81,13.0,5.0,Yes,No,99.46
71957,14801,2025-10-14,61.56,Electronics,Delivered,18.23,0.0,1.79,46.17,12.0,5.0,No,No,-4.63
66076,13442,2025-10-14,53.83,Home & Garden,Delivered,18.29,0.0,1.56,32.3,11.0,,No,No,1.68
70711,14535,2025-10-14,62.73,Fashion,Delivered,18.25,8.09,1.82,34.5,13.0,2.0,Yes,No,16.25
72490,14923,2025-10-14,62.98,Electronics,Cancelled,24.22,8.4,1.83,47.23,,3.0,Yes,No,-1.9
71318,14657,2025-10-15,36.24,Electronics,Delivered,16.56,25.22,1.05,27.18,5.0,3.0,Yes,No,16.67
75023,15536,2025-10-15,169.54,Books,Delivered,5.99,0.0,4.92,84.77,1.0,,No,No,73.86
75174,15574,2025-10-15,90.78,Food & Beverage,Delivered,20.99,0.0,2.63,59.01,11.0,5.0,No,No,8.15
54655,10984,2025-10-15,76.81,Fashion,Delivered,11.52,0.0,2.23,42.25,7.0,4.0,No,No,20.81
75614,15691,2025-10-15,64.52,Home & Garden,Delivered,9.55,16.97,1.87,38.71,8.0,3.0,Yes,No,31.36
51920,10411,2025-10-15,111.7,Electronics,Delivered,14.96,22.08,3.24,83.78,10.0,4.0,Yes,No,31.8
74491,15407,2025-10-15,46.44,Beauty,Delivered,21.85,0.0,1.35,20.9,9.0,5.0,No,No,2.34
74083,15305,2025-10-15,94.37,Books,Delivered,13.7,0.0,2.74,47.19,7.0,3.0,No,No,30.74
76401,15878,2025-10-15,40.59,Food & Beverage,Delivered,1.08,8.59,1.18,26.38,1.0,,Yes,No,20.54
53412,10718,2025-10-15,95.11,Sports,Delivered,8.13,0.0,2.76,55.16,11.0,4.0,No,No,29.06
76505,15915,2025-10-15,95.81,Sports,Delivered,16.77,0.0,2.78,55.57,2.0,3.0,No,No,20.69
72528,14936,2025-10-15,28.64,Sports,Delivered,2.54,0.0,0.83,16.61,12.0,4.0,No,Yes,8.66
57318,11544,2025-10-15,348.18,Electronics,Delivered,11.25,0.0,10.1,261.13,12.0,5.0,No,No,65.7
70301,14431,2025-10-15,163.18,Sports,Delivered,6.41,0.0,4.73,94.64,13.0,5.0,No,No,57.4
74455,15403,2025-10-15,111.14,Books,Delivered,1.25,0.0,3.22,55.57,2.0,3.0,No,No,51.1
54325,10917,2025-10-15,99.22,Fashion,Delivered,14.85,0.0,2.88,54.57,2.0,4.0,No,No,26.92
62616,12665,2025-10-15,299.99,Beauty,Delivered,9.57,0.0,8.7,135.0,12.0,4.0,No,No,146.72
75712,15716,2025-10-15,86.55,Books,Delivered,20.66,0.0,2.51,43.27,4.0,5.0,No,No,20.11
63919,12955,2025-10-15,45.4,Beauty,Delivered,15.77,0.0,1.32,20.43,13.0,5.0,No,No,7.88
74464,15403,2025-10-15,159.76,Home & Garden,Cancelled,5.41,0.0,4.63,95.86,,,No,No,53.86
60579,12251,2025-10-15,46.24,Food & Beverage,Delivered,6.35,19.46,1.34,30.06,1.0,,Yes,No,27.95
75879,15758,2025-10-15,32.84,Food & Beverage,Delivered,22.74,27.27,0.95,21.35,12.0,2.0,Yes,No,15.07
65132,13236,2025-10-15,60.58,Sports,In Transit,22.2,0.0,1.76,35.14,,2.0,No,Yes,1.48
64751,13146,2025-10-15,74.92,Home & Garden,Delivered,23.58,0.0,2.17,44.95,5.0,,No,No,4.22
70097,14383,2025-10-15,92.48,Books,Delivered,0.51,0.0,2.68,46.24,13.0,,No,No,43.05
76154,15818,2025-10-15,178.24,Sports,Delivered,10.85,23.08,5.17,103.38,14.0,3.0,Yes,No,81.92
52132,10451,2025-10-15,296.04,Home & Garden,Cancelled,5.94,0.0,8.59,177.62,,,No,No,103.89
65018,13206,2025-10-15,48.09,Food & Beverage,Delivered,11.56,0.0,1.39,31.26,13.0,1.0,No,No,3.88
77654,16194,2025-10-15,73.89,Fashion,Delivered,11.67,0.0,2.14,40.64,3.0,2.0,No,No,19.44
73079,15062,2025-10-15,25.51,Beauty,Delivered,20.66,0.0,0.74,11.48,12.0,,No,No,-7.37
73386,15132,2025-10-15,22.61,Food & Beverage,Delivered,6.93,0.0,0.66,14.7,8.0,,No,No,0.32
77294,16103,2025-10-15,41.29,Electronics,Cancelled,9.42,0.0,1.2,30.97,,5.0,No,No,-0.3
57093,11493,2025-10-15,274.61,Electronics,Delivered,10.53,0.0,7.96,205.96,6.0,5.0,No,No,50.16
73086,15063,2025-10-15,116.27,Food & Beverage,Delivered,5.42,0.0,3.37,75.58,4.0,3.0,No,No,31.9
77629,16191,2025-10-15,201.25,Books,Delivered,9.78,0.0,5.84,100.62,9.0,5.0,No,No,85.01
77588,16180,2025-10-15,52.21,Fashion,Delivered,9.55,25.36,1.51,28.72,4.0,2.0,Yes,Yes,37.79
68265,13932,2025-10-15,26.12,Electronics,In Transit,22.49,5.92,0.76,19.59,,3.0,Yes,No,-10.8
77483,16149,2025-10-15,66.56,Home & Garden,Delivered,12.53,27.32,1.93,39.94,9.0,1.0,Yes,No,39.48
77367,16122,2025-10-15,41.95,Sports,Delivered,15.5,28.12,1.22,24.33,10.0,5.0,Yes,No,29.02
77225,16084,2025-10-15,40.06,Sports,Delivered,22.2,0.0,1.16,23.23,8.0,1.0,No,No,-6.53
73852,15247,2025-10-15,216.41,Sports,Delivered,4.2,0.0,6.28,125.52,9.0,4.0,No,No,80.41
67472,13760,2025-10-15,137.96,Fashion,Delivered,6.64,0.0,4.0,75.88,3.0,5.0,No,No,51.44
76720,15969,2025-10-15,45.33,Food & Beverage,Returned,1.18,0.0,1.31,29.46,,1.0,No,No,13.38
77573,16179,2025-10-15,66.08,Electronics,In Transit,14.91,26.51,1.92,49.56,,4.0,Yes,No,26.2
50542,10112,2025-10-15,96.25,Books,Delivered,9.28,0.0,2.79,48.12,14.0,5.0,No,No,36.06
68147,13906,2025-10-15,119.14,Food & Beverage,Delivered,3.21,23.7,3.46,77.44,14.0,5.0,Yes,No,58.73
76805,15980,2025-10-15,52.83,Food & Beverage,Delivered,22.41,28.45,1.53,34.34,5.0,5.0,Yes,Yes,23.0
77252,16092,2025-10-15,71.0,Home & Garden,Delivered,7.34,21.74,2.06,42.6,12.0,3.0,Yes,No,40.74
77627,16190,2025-10-15,63.05,Home & Garden,In Transit,20.01,0.0,1.83,37.83,,4.0,No,No,3.38
69271,14187,2025-10-15,60.22,Electronics,Delivered,5.22,0.0,1.75,45.16,8.0,2.0,No,No,8.09
77306,16108,2025-10-15,62.9,Fashion,Returned,8.01,10.85,1.82,34.59,,2.0,Yes,No,29.33
77690,16208,2025-10-15,40.24,Books,Delivered,22.09,0.0,1.17,20.12,12.0,5.0,No,No,-3.14
68982,14108,2025-10-15,79.3,Food & Beverage,Delivered,3.22,0.0,2.3,51.55,14.0,,No,No,22.23
77248,16089,2025-10-15,126.71,Electronics,In Transit,4.5,0.0,3.67,95.03,,,No,No,23.51
72584,14944,2025-10-15,130.57,Beauty,Delivered,12.56,0.0,3.79,58.76,14.0,3.0,No,No,55.46
58964,11889,2025-10-15,64.79,Books,Delivered,8.21,0.0,1.88,32.4,10.0,4.0,No,No,22.3
76912,16006,2025-10-15,53.61,Home & Garden,Delivered,19.11,0.0,1.55,32.17,9.0,5.0,No,No,0.78
73243,15100,2025-10-15,104.92,Electronics,Delivered,9.77,0.0,3.04,78.69,4.0,,No,No,13.42
77803,16235,2025-10-15,278.24,Sports,Cancelled,6.16,15.83,8.07,161.38,,1.0,Yes,No,118.46
77650,16194,2025-10-15,146.93,Electronics,Delivered,6.71,0.0,4.26,110.2,11.0,1.0,No,No,25.76
56827,11437,2025-10-15,286.85,Fashion,Delivered,5.92,5.55,8.32,157.77,14.0,5.0,Yes,No,120.39
66481,13543,2025-10-15,105.03,Sports,Delivered,1.32,0.0,3.05,60.92,8.0,4.0,No,No,39.74
56560,11383,2025-10-15,88.22,Home & Garden,Returned,3.83,0.0,2.56,52.93,,,No,No,28.9
73232,15097,2025-10-15,31.4,Home & Garden,Delivered,18.05,0.0,0.91,18.84,10.0,2.0,No,No,-6.4
73620,15188,2025-10-15,26.65,Electronics,Delivered,22.27,10.85,0.77,19.99,9.0,,Yes,No,-5.53
77626,16190,2025-10-15,86.65,Fashion,Delivered,8.41,0.0,2.51,47.66,9.0,,No,No,28.07
77585,16180,2025-10-15,76.97,Books,Delivered,9.79,0.0,2.23,38.48,5.0,2.0,No,No,26.47
76528,15923,2025-10-16,137.51,Beauty,Delivered,10.19,0.0,3.99,61.88,10.0,4.0,No,No,61.45
74511,15413,2025-10-16,36.61,Books,Delivered,11.44,7.78,1.06,18.3,7.0,,Yes,No,13.59
76970,16018,2025-10-16,59.68,Beauty,Delivered,23.09,0.0,1.73,26.86,3.0,5.0,No,No,8.0
64200,13014,2025-10-16,183.07,Sports,Returned,9.15,0.0,5.31,106.18,,5.0,No,No,62.43
60870,12305,2025-10-16,133.22,Fashion,In Transit,3.84,0.0,3.86,73.27,,4.0,No,No,52.25
62082,12570,2025-10-16,92.95,Food & Beverage,In Transit,14.49,0.0,2.7,60.42,,,No,No,15.34
74864,15502,2025-10-16,73.79,Food & Beverage,Failed,14.41,0.0,2.14,47.96,,,No,No,9.28
56667,11402,2025-10-16,138.38,Beauty,Delivered,6.69,25.37,4.01,62.27,14.0,4.0,Yes,No,90.78
77550,16169,2025-10-16,34.51,Food & Beverage,Delivered,15.95,20.74,1.0,22.43,1.0,2.0,Yes,Yes,15.87
66617,13570,2025-10-16,46.28,Books,Delivered,1.94,19.69,1.34,23.14,1.0,3.0,Yes,No,39.55
69666,14292,2025-10-16,79.1,Food & Beverage,Delivered,6.21,0.0,2.29,51.41,8.0,5.0,No,No,19.19
76590,15935,2025-10-16,68.81,Fashion,Delivered,9.97,0.0,2.0,37.85,13.0,2.0,No,No,18.99
59350,11982,2025-10-16,106.44,Electronics,Delivered,5.16,0.0,3.09,79.83,13.0,4.0,No,No,18.36
69832,14328,2025-10-16,75.59,Books,Delivered,4.22,21.67,2.19,37.8,12.0,5.0,Yes,No,53.05
52708,10570,2025-10-16,74.93,Food & Beverage,Delivered,2.9,0.0,2.17,48.7,9.0,,No,No,21.16
72291,14881,2025-10-16,44.18,Food & Beverage,Cancelled,20.38,0.0,1.28,28.72,,2.0,No,No,-6.2
60523,12238,2025-10-16,123.33,Electronics,Delivered,0.9,0.0,3.58,92.5,9.0,,No,No,26.35
75557,15676,2025-10-16,32.04,Home & Garden,Delivered,2.82,0.0,0.93,19.22,13.0,3.0,No,No,9.07
77672,16202,2025-10-16,68.53,Home & Garden,Cancelled,4.49,0.0,1.99,41.12,,,No,No,20.93
62760,12694,2025-10-16,67.9,Home & Garden,Delivered,14.45,0.0,1.97,40.74,10.0,5.0,No,Yes,10.74
56155,11297,2025-10-16,137.71,Home & Garden,Delivered,1.9,0.0,3.99,82.63,5.0,5.0,No,No,49.19
67117,13679,2025-10-16,75.95,Books,Delivered,1.07,0.0,2.2,37.98,12.0,4.0,No,No,34.7
66119,13455,2025-10-16,144.16,Beauty,Delivered,8.25,0.0,4.18,64.87,5.0,,No,No,66.86
51916,10410,2025-10-16,52.18,Home & Garden,Cancelled,13.59,0.0,1.51,31.31,,5.0,No,No,5.77
52664,10560,2025-10-16,78.59,Sports,Delivered,18.73,20.38,2.28,45.58,9.0,,Yes,No,32.38
69018,14114,2025-10-16,79.31,Sports,Delivered,0.4,0.0,2.3,46.0,3.0,3.0,No,No,30.61
77282,16100,2025-10-16,100.94,Fashion,Delivered,0.56,0.0,2.93,55.52,5.0,4.0,No,No,41.93
50258,10060,2025-10-16,43.24,Food & Beverage,Delivered,12.8,22.2,1.25,28.11,12.0,,Yes,No,23.28
77747,16222,2025-10-16,50.7,Sports,Delivered,23.99,19.69,1.47,29.41,4.0,,Yes,No,15.52
59802,12072,2025-10-16,44.12,Food & Beverage,Cancelled,18.88,12.68,1.28,28.68,,2.0,Yes,No,7.96
70176,14404,2025-10-16,59.43,Beauty,Delivered,6.24,0.0,1.72,26.74,3.0,1.0,No,No,24.73
74733,15474,2025-10-16,66.5,Beauty,Delivered,7.93,0.0,1.93,29.93,2.0,2.0,No,No,26.71
56163,11298,2025-10-16,157.61,Beauty,Cancelled,0.54,0.0,4.57,70.92,,,No,No,81.58
69757,14315,2025-10-16,44.25,Beauty,In Transit,7.78,0.0,1.28,19.91,,4.0,No,No,15.28
70958,14582,2025-10-16,51.02,Electronics,Delivered,23.26,27.26,1.48,38.27,2.0,,Yes,No,15.27
56725,11413,2025-10-16,119.35,Home & Garden,Delivered,10.18,0.0,3.46,71.61,5.0,2.0,No,No,34.1
77169,16065,2025-10-16,42.77,Home & Garden,Delivered,1.72,0.0,1.24,25.66,12.0,,No,No,14.15
63935,12957,2025-10-16,177.13,Sports,Delivered,10.7,25.67,5.14,102.74,1.0,5.0,Yes,No,84.22
77373,16123,2025-10-16,47.79,Home & Garden,Delivered,22.67,24.07,1.39,28.67,7.0,2.0,Yes,No,19.13
77806,16236,2025-10-16,32.36,Fashion,Delivered,14.81,0.0,0.94,17.8,10.0,4.0,No,No,-1.19
68353,13955,2025-10-16,319.11,Fashion,Returned,11.2,24.24,9.25,175.51,,3.0,Yes,No,147.39
57697,11613,2025-10-16,155.9,Fashion,Delivered,7.87,0.0,4.52,85.75,4.0,3.0,No,No,57.76
67644,13793,2025-10-16,171.65,Food & Beverage,Delivered,12.44,0.0,4.98,111.57,12.0,5.0,No,No,42.66
77214,16078,2025-10-16,87.8,Sports,Delivered,10.22,0.0,2.55,50.92,4.0,,No,No,24.11
53862,10814,2025-10-16,40.25,Food & Beverage,Delivered,7.41,0.0,1.17,26.16,9.0,1.0,No,Yes,5.51
61981,12556,2025-10-16,43.32,Fashion,Delivered,22.49,0.0,1.26,23.83,7.0,,No,No,-4.26
52425,10514,2025-10-16,212.29,Electronics,Delivered,2.48,0.0,6.16,159.22,2.0,5.0,No,No,44.43
77187,16067,2025-10-16,151.4,Beauty,Delivered,9.59,12.22,4.39,68.13,13.0,5.0,Yes,No,81.51
69187,14161,2025-10-16,125.33,Electronics,Cancelled,6.45,0.0,3.63,94.0,,,No,No,21.25
61573,12470,2025-10-16,54.19,Food & Beverage,Cancelled,3.63,0.0,1.57,35.22,,2.0,No,Yes,13.77
52385,10505,2025-10-16,91.56,Beauty,Delivered,16.89,0.0,2.66,41.2,6.0,4.0,No,No,30.81
55455,11149,2025-10-16,118.79,Fashion,Cancelled,4.53,0.0,3.44,65.33,,,No,No,45.49
70075,14378,2025-10-16,287.56,Home & Garden,Delivered,2.23,0.0,8.34,172.54,8.0,4.0,No,No,104.45
76644,15949,2025-10-16,64.31,Sports,Delivered,23.18,0.0,1.86,37.3,4.0,1.0,No,No,1.97
76617,15945,2025-10-16,67.81,Fashion,Cancelled,17.49,12.46,1.97,37.3,,2.0,Yes,No,23.51
53916,10833,2025-10-16,88.28,Food & Beverage,Delivered,2.59,0.0,2.56,57.38,2.0,5.0,No,No,25.75
77229,16085,2025-10-16,105.13,Sports,Failed,5.33,0.0,3.05,60.98,,1.0,No,No,35.77
77412,16131,2025-10-16,83.1,Home & Garden,Delivered,6.82,0.0,2.41,49.86,2.0,5.0,No,No,24.01
59259,11957,2025-10-16,77.19,Sports,Delivered,24.56,16.75,2.24,44.77,10.0,3.0,Yes,No,22.37
67363,13738,2025-10-16,106.46,Fashion,Delivered,10.59,0.0,3.09,58.55,9.0,5.0,No,No,34.23
64110,12990,2025-10-16,62.43,Food & Beverage,Returned,24.14,0.0,1.81,40.58,,4.0,No,Yes,-4.1
59842,12081,2025-10-16,77.26,Home & Garden,Delivered,18.44,0.0,2.24,46.36,9.0,1.0,No,No,10.22
76686,15962,2025-10-16,151.15,Books,Delivered,5.67,0.0,4.38,75.58,6.0,,No,Yes,65.52
59847,12083,2025-10-16,44.88,Books,Delivered,8.1,0.0,1.3,22.44,5.0,,No,No,13.04
55172,11094,2025-10-16,30.74,Books,Delivered,8.76,16.47,0.89,15.37,10.0,4.0,Yes,No,22.19
77886,16257,2025-10-16,107.25,Books,Delivered,0.08,0.0,3.11,53.62,4.0,3.0,No,No,50.44
54109,10870,2025-10-16,119.67,Food & Beverage,Delivered,8.38,0.0,3.47,77.79,10.0,4.0,No,No,30.03
68656,14024,2025-10-16,76.11,Sports,Delivered,8.04,6.07,2.21,44.14,14.0,5.0,Yes,No,27.79
77571,16177,2025-10-17,65.25,Food & Beverage,Cancelled,4.21,18.29,1.89,42.41,,,Yes,Yes,35.03
51490,10314,2025-10-17,47.85,Food & Beverage,Delivered,10.12,0.0,1.39,31.1,14.0,,No,No,5.24
70653,14519,2025-10-17,68.82,Books,Delivered,3.93,0.0,2.0,34.41,6.0,4.0,No,No,28.48
62294,12608,2025-10-17,71.43,Food & Beverage,Returned,19.13,0.0,2.07,46.43,,4.0,No,No,3.8
70665,14522,2025-10-17,98.68,Electronics,Delivered,6.1,20.35,2.86,74.01,9.0,5.0,Yes,No,36.06
54834,11014,2025-10-17,125.19,Beauty,Delivered,1.22,0.0,3.63,56.34,13.0,,No,No,64.0
77325,16113,2025-10-17,180.69,Electronics,Delivered,13.59,0.0,5.24,135.52,4.0,3.0,No,No,26.34
57299,11540,2025-10-17,28.87,Sports,Delivered,5.62,0.0,0.84,16.74,14.0,,No,No,5.67
66838,13620,2025-10-17,32.49,Home & Garden,Delivered,24.14,0.0,0.94,19.49,9.0,,No,No,-12.08
69888,14337,2025-10-17,171.62,Electronics,Delivered,12.11,0.0,4.98,128.72,6.0,4.0,No,No,25.81
70540,14492,2025-10-17,63.47,Books,Delivered,3.0,25.3,1.84,31.73,9.0,3.0,Yes,No,52.2
74348,15384,2025-10-17,59.68,Electronics,Delivered,3.84,0.0,1.73,44.76,12.0,4.0,No,No,9.35
76375,15869,2025-10-17,96.3,Books,Delivered,19.46,21.69,2.79,48.15,5.0,,Yes,No,47.59
76872,15996,2025-10-17,55.01,Electronics,Delivered,7.0,0.0,1.6,41.26,4.0,2.0,No,No,5.15
76908,16004,2025-10-17,88.76,Sports,Delivered,10.82,19.48,2.57,51.48,10.0,1.0,Yes,No,43.37
71404,14672,2025-10-17,140.97,Electronics,In Transit,4.62,0.0,4.09,105.73,,4.0,No,No,26.53
76904,16003,2025-10-17,65.12,Home & Garden,Failed,8.57,0.0,1.89,39.07,,3.0,No,No,15.59
56116,11291,2025-10-17,67.74,Home & Garden,Delivered,9.83,0.0,1.96,40.64,7.0,5.0,No,No,15.31
75573,15680,2025-10-17,61.87,Home & Garden,Cancelled,21.94,11.03,1.79,37.12,,2.0,Yes,No,12.05
75245,15593,2025-10-17,88.54,Beauty,Delivered,24.0,0.0,2.57,39.84,5.0,2.0,No,No,22.13
64895,13177,2025-10-17,55.51,Sports,In Transit,12.26,28.05,1.61,32.2,,5.0,Yes,No,37.49
67932,13857,2025-10-17,113.25,Fashion,Delivered,4.27,0.0,3.28,62.29,10.0,,No,Yes,43.41
50153,10038,2025-10-17,44.48,Home & Garden,Delivered,24.22,0.0,1.29,26.69,2.0,4.0,No,No,-7.72
66998,13651,2025-10-17,292.09,Food & Beverage,In Transit,6.54,0.0,8.47,189.86,,4.0,No,No,87.22
54810,11010,2025-10-17,108.38,Sports,Delivered,10.16,0.0,3.14,62.86,9.0,4.0,No,No,32.22
66733,13595,2025-10-17,97.61,Food & Beverage,Delivered,19.51,0.0,2.83,63.45,6.0,,No,No,11.82
72342,14891,2025-10-17,67.44,Food & Beverage,Delivered,10.38,7.2,1.96,43.84,7.0,5.0,Yes,No,18.46
69462,14235,2025-10-17,74.4,Fashion,Delivered,13.49,0.0,2.16,40.92,11.0,4.0,No,No,17.83
76977,16024,2025-10-17,146.17,Books,Delivered,3.55,0.0,4.24,73.08,11.0,,No,No,65.3
76069,15799,2025-10-17,88.48,Food & Beverage,Delivered,6.3,27.03,2.57,57.51,13.0,4.0,Yes,No,49.13
69303,14194,2025-10-17,48.79,Electronics,Delivered,13.7,0.0,1.41,36.59,13.0,,No,No,-2.91
76715,15966,2025-10-17,27.26,Books,Delivered,19.34,0.0,0.79,13.63,9.0,2.0,No,No,-6.5
53296,10697,2025-10-17,36.21,Books,Delivered,3.99,8.02,1.05,18.11,3.0,,Yes,No,21.08
65683,13365,2025-10-17,30.17,Food & Beverage,Delivered,7.65,0.0,0.87,19.61,8.0,5.0,No,No,2.04
61915,12539,2025-10-17,148.66,Beauty,Delivered,0.16,0.0,4.31,66.9,11.0,4.0,No,No,77.29
77233,16087,2025-10-17,99.17,Beauty,Delivered,20.74,27.9,2.88,44.63,14.0,1.0,Yes,No,58.82
76697,15963,2025-10-17,124.16,Electronics,Delivered,3.9,9.72,3.6,93.12,3.0,,Yes,No,33.26
71505,14696,2025-10-17,74.09,Home & Garden,Cancelled,2.27,0.0,2.15,44.45,,2.0,No,No,25.22
74768,15482,2025-10-17,265.94,Sports,Delivered,12.63,19.49,7.71,154.25,11.0,4.0,Yes,No,110.84
52484,10521,2025-10-17,92.63,Fashion,Delivered,3.2,0.0,2.69,50.95,13.0,5.0,No,No,35.79
73168,15082,2025-10-17,22.25,Beauty,Delivered,4.46,0.0,0.65,10.01,13.0,4.0,No,No,7.13
73165,15082,2025-10-17,37.22,Fashion,Cancelled,10.45,0.0,1.08,20.47,,,No,No,5.22
77132,16056,2025-10-17,32.69,Home & Garden,Returned,10.34,24.84,0.95,19.61,,,Yes,No,26.63
74830,15495,2025-10-17,292.74,Home & Garden,Delivered,6.51,18.55,8.49,175.64,1.0,,Yes,No,120.65
71588,14709,2025-10-17,97.3,Sports,Delivered,2.31,7.48,2.82,56.43,1.0,4.0,Yes,No,43.22
52435,10514,2025-10-17,115.26,Beauty,Delivered,11.58,0.0,3.34,51.87,13.0,4.0,No,No,48.47
77171,16065,2025-10-17,41.75,Sports,Delivered,13.33,0.0,1.21,24.21,14.0,5.0,No,No,3.0
56392,11348,2025-10-17,68.79,Books,Delivered,20.91,0.0,1.99,34.4,2.0,5.0,No,No,11.49
65769,13384,2025-10-17,122.14,Beauty,Delivered,2.62,0.0,3.54,54.96,14.0,4.0,No,No,61.02
74199,15342,2025-10-17,272.83,Electronics,Delivered,2.39,16.41,7.91,204.62,8.0,5.0,Yes,No,74.32
72850,15007,2025-10-17,234.93,Books,Delivered,13.05,0.0,6.81,117.47,7.0,5.0,No,No,97.6
