customer_id,signup_date,age,gender,location_city,location_state,acquisition_channel,acquisition_cost,subscription_tier,billing_cycle,payment_method,first_purchase_value,total_orders_to_date,total_revenue_to_date,last_order_date,days_since_last_order,customer_lifetime_months,subscription_status,churn_date,churn_reason,customer_support_tickets,nps_score,email_engagement_score,feature_usage_score,customer_segment
14322,2025-04-11,36,Female,Boston,MA,Direct,0,Basic,Monthly,Credit Card,88.31,19,1356.32,2025-09-11 14:15:09.489136,182,11,Active,,,1,,56.5,46.4,Growing
14323,2025-04-12,52,Male,New York,NY,Direct,0,Basic,Monthly,Credit Card,69.66,1,413.8,2025-05-22 14:15:07.885039,294,11,Churned,2025-12-11 14:15:07.885039,Price too high,7,,21.0,17.8,Churned
14324,2025-04-12,25,Male,Detroit,MI,Paid Social,85,Plus,Annual,Apple Pay,59.4,4,870.94,2025-08-12 14:15:07.885039,212,11,Churned,2026-01-29 14:15:07.885039,Poor support,0,4.0,50.2,37.4,Churned
14325,2025-04-12,28,Other,San Diego,CA,Paid Search,95,Plus,Monthly,PayPal,41.53,6,1227.37,2025-06-24 14:15:09.489168,261,11,Active,,,0,3.0,60.3,64.7,Growing
14326,2025-04-12,50,Male,Miami,FL,Organic Search,45,Plus,Annual,PayPal,61.89,6,1193.84,2026-01-27 14:15:09.489178,44,11,Active,,,1,3.0,21.3,50.9,Growing
14327,2025-04-12,30,Male,Philadelphia,PA,Direct,0,Basic,Monthly,PayPal,68.4,2,553.26,2025-04-26 14:15:07.885039,320,11,Churned,2025-07-25 14:15:07.885039,Found competitor,3,,49.5,77.6,Churned
14328,2025-04-12,48,Female,Dallas,TX,Paid Search,95,Basic,Monthly,Credit Card,87.5,12,1638.51,2026-02-02 14:15:09.489200,38,11,At Risk,,,0,4.0,71.6,50.3,At Risk
14329,2025-04-12,58,Female,Boston,MA,Paid Social,85,Basic,Annual,PayPal,83.19,2,464.98,2025-06-14 14:15:09.489210,271,11,Active,,,1,6.0,62.2,53.4,Growing
14330,2025-04-12,33,Male,Miami,FL,Referral,25,Premium,Monthly,Credit Card,61.9,4,1125.27,2025-04-28 14:15:07.885039,318,11,Churned,2025-12-17 14:15:07.885039,Poor support,4,4.0,52.5,57.5,Churned
14331,2025-04-12,46,Female,Houston,TX,Email Campaign,15,Plus,Annual,Bank Transfer,35.39,12,1288.48,2025-10-18 14:15:09.489229,145,11,At Risk,,,1,4.0,43.4,23.3,At Risk
14332,2025-04-12,24,Other,Dallas,TX,Direct,0,Basic,Monthly,PayPal,15.0,1,368.96,2025-05-15 14:15:07.885039,301,11,Churned,2025-12-07 14:15:07.885039,Poor support,3,2.0,50.1,77.2,Churned
14333,2025-04-12,47,Male,Philadelphia,PA,Direct,0,Basic,Monthly,Credit Card,87.84,1,393.34,2025-04-18 14:15:09.489249,328,11,Active,,,0,8.0,33.1,66.0,Growing
14334,2025-04-12,40,Female,Philadelphia,PA,Referral,25,Basic,Monthly,Bank Transfer,58.73,9,762.25,2025-10-15 14:15:09.489259,148,11,Active,,,0,3.0,68.9,70.4,Growing
14335,2025-04-12,43,Male,San Diego,CA,Direct,0,Basic,Annual,PayPal,57.42,2,475.46,2025-12-02 14:15:09.489268,100,11,At Risk,,,2,6.0,52.0,16.8,At Risk
14336,2025-04-12,30,Female,Phoenix,AZ,Paid Social,85,Plus,Annual,Credit Card,15.0,15,1480.96,2025-10-06 14:15:09.489277,157,11,Active,,,6,7.0,67.5,85.6,Growing
14337,2025-04-12,22,Female,Boston,MA,Organic Search,45,Premium,Monthly,Credit Card,125.34,11,1313.13,2025-05-25 14:15:09.489285,291,11,Active,,,1,8.0,61.5,54.3,Growing
14338,2025-04-12,44,Other,New York,NY,Paid Social,85,Plus,Monthly,Bank Transfer,38.79,8,1075.86,2025-04-13 14:15:07.885039,333,11,Churned,2026-01-08 14:15:07.885039,Poor support,6,4.0,68.4,58.3,Churned
14339,2025-04-12,22,Male,Seattle,WA,Referral,25,Basic,Monthly,Apple Pay,86.13,4,674.4,2025-07-16 14:15:09.489306,239,11,At Risk,,,1,,64.3,24.1,At Risk
14340,2025-04-12,34,Male,Atlanta,GA,Organic Search,45,Plus,Monthly,PayPal,29.6,3,781.17,2025-06-26 14:15:07.885039,259,11,Churned,2025-11-18 14:15:07.885039,Not using enough,6,6.0,75.0,87.4,Churned
14341,2025-04-12,49,Male,Minneapolis,MN,Referral,25,Plus,Monthly,Credit Card,16.18,8,1277.75,2025-08-24 14:15:09.489326,200,11,Active,,,0,,17.4,43.9,Growing
14342,2025-04-13,40,Female,Tampa,FL,Paid Social,85,Basic,Monthly,Credit Card,76.11,1,415.41,2025-09-18 14:15:07.885039,175,11,Churned,2026-01-10 14:15:07.885039,Price too high,1,,68.1,52.8,Churned
14343,2025-04-13,61,Male,Detroit,MI,Direct,0,Premium,Annual,Credit Card,62.18,5,1287.17,2025-08-19 14:15:09.489346,205,11,Active,,,0,,68.0,60.6,Growing
14344,2025-04-13,50,Male,Austin,TX,Organic Search,45,Plus,Annual,PayPal,44.33,5,1068.87,2025-09-23 14:15:09.489355,170,11,Active,,,0,,97.4,53.2,Growing
14345,2025-04-13,30,Male,Seattle,WA,Referral,25,Basic,Annual,Credit Card,17.33,6,858.39,2025-11-02 14:15:09.489364,130,11,Active,,,1,9.0,53.0,84.4,Growing
14346,2025-04-13,38,Male,Atlanta,GA,Referral,25,Plus,Annual,Bank Transfer,184.14,1,599.39,2026-02-15 14:15:09.489373,25,11,Active,,,1,7.0,22.2,68.6,Growing
14347,2025-04-13,37,Male,Houston,TX,Paid Search,95,Plus,Monthly,Credit Card,24.03,1,641.78,2025-09-15 14:15:07.885039,178,11,Churned,2025-11-23 14:15:07.885039,Financial reasons,3,,47.8,47.5,Churned
14348,2025-04-13,22,Female,Philadelphia,PA,Referral,25,Plus,Annual,PayPal,45.59,10,994.84,2025-07-28 14:15:09.489392,227,11,Active,,,0,10.0,4.5,88.4,Growing
14349,2025-04-13,26,Male,Los Angeles,CA,Direct,0,Basic,Monthly,Credit Card,184.34,7,627.56,2025-11-08 14:15:07.885039,124,11,Churned,2025-12-21 14:15:07.885039,Moved/relocated,5,5.0,25.8,39.8,Churned
14350,2025-04-14,31,Male,Dallas,TX,Paid Search,95,Basic,Annual,Credit Card,43.29,1,356.49,2025-04-15 14:15:07.885039,331,11,Churned,2025-08-24 14:15:07.885039,Found competitor,6,1.0,57.7,61.4,Churned
14351,2025-04-14,22,Female,Los Angeles,CA,Referral,25,Basic,Monthly,PayPal,142.45,1,437.74,2025-10-24 14:15:07.885039,139,11,Churned,2026-01-19 14:15:07.885039,Moved/relocated,4,8.0,77.9,85.6,Churned
14352,2025-04-14,38,Female,Los Angeles,CA,Paid Social,85,Plus,Monthly,PayPal,69.33,3,775.61,2025-06-02 14:15:07.885039,283,11,Churned,2025-08-25 14:15:07.885039,Found competitor,6,3.0,27.5,33.4,Churned
14353,2025-04-14,35,Male,Portland,OR,Direct,0,Basic,Annual,PayPal,128.33,2,424.35,2025-05-20 14:15:07.885039,296,11,Churned,2026-01-24 14:15:07.885039,Not using enough,4,3.0,13.5,45.8,Churned
14354,2025-04-14,22,Male,Seattle,WA,Referral,25,Plus,Annual,Credit Card,131.44,5,1016.26,2025-06-20 14:15:09.489457,265,11,Active,,,2,8.0,82.3,35.7,Growing
14355,2025-04-14,42,Female,Detroit,MI,Paid Social,85,Plus,Annual,Credit Card,21.55,5,724.02,2025-08-29 14:15:09.489466,195,11,Paused,,,0,,51.4,85.9,Growing
14356,2025-04-14,46,Male,San Antonio,TX,Referral,25,Basic,Annual,Bank Transfer,263.33,4,473.47,2025-12-09 14:15:09.489476,93,11,Active,,,0,2.0,50.1,57.7,Growing
14357,2025-04-14,40,Female,Denver,CO,Direct,0,Plus,Monthly,PayPal,141.96,5,1131.95,2025-05-23 14:15:07.885039,293,11,Churned,2026-01-15 14:15:07.885039,Found competitor,2,,5.7,47.9,Churned
14358,2025-04-14,34,Male,Los Angeles,CA,Paid Search,95,Basic,Annual,PayPal,50.29,2,402.26,2026-02-10 14:15:09.489496,30,11,Active,,,0,7.0,59.1,52.6,Growing
14359,2025-04-14,45,Male,Denver,CO,Paid Search,95,Basic,Annual,Credit Card,121.83,2,409.38,2025-07-06 14:15:07.885039,249,11,Churned,2025-08-18 14:15:07.885039,Found competitor,6,5.0,36.4,35.1,Churned
14360,2025-04-14,46,Male,Seattle,WA,Paid Social,85,Basic,Annual,PayPal,45.64,1,346.64,2025-07-03 14:15:09.489516,252,11,Active,,,0,8.0,53.4,68.3,Growing
14361,2025-04-14,41,Female,Chicago,IL,Paid Social,85,Premium,Monthly,Credit Card,123.48,5,1279.15,2025-09-04 14:15:07.885039,189,11,Churned,2025-11-11 14:15:07.885039,Found competitor,1,7.0,85.4,23.0,Churned
14362,2025-04-14,28,Female,Houston,TX,Organic Search,45,Plus,Monthly,Credit Card,46.35,4,707.17,2025-11-19 14:15:07.885039,113,11,Churned,2026-02-03 14:15:07.885039,Poor support,7,,14.2,61.9,Churned
14363,2025-04-14,41,Male,Minneapolis,MN,Organic Search,45,Basic,Monthly,Credit Card,111.99,0,319.0,,0,11,At Risk,,,2,10.0,32.2,37.9,At Risk
14364,2025-04-15,52,Female,Detroit,MI,Direct,0,Premium,Monthly,Credit Card,65.75,15,1569.14,2025-09-28 14:15:09.489565,165,11,Active,,,0,9.0,78.4,49.5,High Value
14365,2025-04-15,30,Male,Austin,TX,Paid Social,85,Plus,Annual,Credit Card,120.75,2,613.03,2025-08-10 14:15:09.489575,214,11,Active,,,1,10.0,45.0,87.0,Growing
14366,2025-04-15,63,Male,Austin,TX,Referral,25,Basic,Monthly,Credit Card,52.18,0,319.0,,0,11,Churned,2025-11-10 14:15:07.885039,Price too high,6,,36.7,20.4,Churned
14367,2025-04-15,31,Female,Seattle,WA,Referral,25,Basic,Monthly,Credit Card,109.46,6,982.81,2025-07-07 14:15:07.885039,248,11,Churned,2025-08-26 14:15:07.885039,Financial reasons,3,3.0,61.9,19.2,Churned
14368,2025-04-15,38,Male,San Diego,CA,Direct,0,Basic,Annual,PayPal,64.24,12,796.6,2026-02-22 14:15:09.489608,18,11,Active,,,1,,96.7,97.4,Growing
14369,2025-04-15,29,Female,Philadelphia,PA,Organic Search,45,Plus,Monthly,Apple Pay,78.11,0,539.0,,0,11,Churned,2025-09-17 14:15:07.885039,Product quality,4,4.0,47.1,50.0,Churned
14370,2025-04-15,40,Female,Denver,CO,Paid Social,85,Plus,Monthly,Credit Card,26.96,5,901.52,2025-04-16 14:15:07.885039,330,11,Churned,2025-09-01 14:15:07.885039,Not using enough,3,6.0,74.2,23.2,Churned
14371,2025-04-15,22,Female,Denver,CO,Paid Social,85,Basic,Monthly,Credit Card,49.51,11,944.73,2025-09-11 14:15:09.489632,182,11,Active,,,4,7.0,91.7,62.3,Growing
14372,2025-04-15,31,Female,Detroit,MI,Paid Social,85,Basic,Monthly,Credit Card,135.07,3,444.3,2025-06-11 14:15:07.885039,274,11,Churned,2025-11-28 14:15:07.885039,Found competitor,2,2.0,24.5,24.5,Churned
14373,2025-04-15,24,Male,Tampa,FL,Paid Search,95,Basic,Monthly,Credit Card,49.63,1,394.28,2025-06-25 14:15:07.885039,260,11,Churned,2025-10-30 14:15:07.885039,Moved/relocated,3,0.0,37.1,24.9,Churned
14374,2025-04-15,39,Male,Atlanta,GA,Direct,0,Basic,Annual,Credit Card,66.23,1,369.9,2025-06-25 14:15:07.885039,260,11,Churned,2025-10-09 14:15:07.885039,Financial reasons,4,,80.3,26.7,Churned
14375,2025-04-15,49,Male,Detroit,MI,Email Campaign,15,Plus,Monthly,Credit Card,54.22,5,816.36,2026-01-13 14:15:09.489673,58,11,At Risk,,,1,,40.8,11.0,At Risk
14376,2025-04-15,45,Male,Atlanta,GA,Direct,0,Basic,Monthly,PayPal,73.77,1,404.61,2026-01-06 14:15:09.489683,65,11,Active,,,1,8.0,42.0,57.5,Growing
14377,2025-04-15,22,Female,San Diego,CA,Paid Social,85,Plus,Monthly,Bank Transfer,20.26,13,1829.35,2025-10-07 14:15:09.489692,156,11,At Risk,,,3,3.0,8.1,18.6,At Risk
14378,2025-04-16,62,Male,Seattle,WA,Direct,0,Premium,Monthly,Apple Pay,46.98,9,1564.04,2025-05-19 14:15:09.489701,297,11,Active,,,0,,72.1,62.1,High Value
14379,2025-04-16,41,Female,Portland,OR,Organic Search,45,Basic,Monthly,PayPal,60.46,2,530.38,2025-05-24 14:15:07.885039,292,11,Churned,2025-09-07 14:15:07.885039,Product quality,2,5.0,92.4,41.8,Churned
14380,2025-04-16,28,Male,Tampa,FL,Direct,0,Basic,Monthly,Credit Card,15.0,0,319.0,,0,11,Active,,,0,10.0,63.6,69.4,Growing
14381,2025-04-16,39,Female,Boston,MA,Email Campaign,15,Basic,Annual,PayPal,233.91,11,834.58,2025-06-10 14:15:09.489724,275,11,At Risk,,,1,8.0,23.6,26.6,At Risk
14382,2025-04-16,40,Female,San Diego,CA,Organic Search,45,Basic,Monthly,Credit Card,87.73,5,598.44,2026-01-11 14:15:09.489733,60,11,Active,,,2,3.0,61.2,70.9,Growing
14383,2025-04-16,29,Female,Chicago,IL,Paid Social,85,Plus,Monthly,Credit Card,101.86,5,769.29,2025-11-02 14:15:07.885039,130,11,Churned,2025-11-27 14:15:07.885039,Found competitor,1,7.0,37.1,14.4,Churned
14384,2025-04-16,40,Male,Detroit,MI,Paid Social,85,Plus,Monthly,Apple Pay,111.83,9,1186.9,2025-06-13 14:15:09.489753,272,11,At Risk,,,1,4.0,36.5,78.2,At Risk
14385,2025-04-16,30,Female,Portland,OR,Referral,25,Basic,Monthly,PayPal,81.11,6,702.54,2025-12-01 14:15:09.489762,101,11,At Risk,,,0,1.0,66.2,19.9,At Risk
14386,2025-04-16,33,Male,Philadelphia,PA,Organic Search,45,Basic,Monthly,PayPal,211.98,3,605.18,2025-04-22 14:15:07.885039,324,11,Churned,2026-01-29 14:15:07.885039,Not using enough,2,,29.2,70.5,Churned
14387,2025-04-16,29,Male,San Antonio,TX,Referral,25,Basic,Monthly,Credit Card,37.12,8,1046.58,2025-11-09 14:15:09.489781,123,11,Active,,,0,9.0,87.2,82.1,Growing
14388,2025-04-16,22,Male,San Diego,CA,Referral,25,Basic,Annual,Bank Transfer,15.0,11,1596.59,2025-11-18 14:15:09.489790,114,11,Active,,,0,,45.5,38.5,High Value
14389,2025-04-16,39,Female,Chicago,IL,Referral,25,Plus,Monthly,PayPal,45.18,2,648.79,2025-04-17 14:15:07.885039,329,11,Churned,2025-09-19 14:15:07.885039,Moved/relocated,4,0.0,81.4,81.6,Churned
14390,2025-04-16,45,Male,Portland,OR,Direct,0,Basic,Monthly,Credit Card,15.54,3,611.9,2025-11-07 14:15:09.489810,125,11,Active,,,2,9.0,74.9,60.2,Growing
14391,2025-04-17,44,Female,Phoenix,AZ,Organic Search,45,Plus,Annual,Credit Card,60.24,4,761.01,2025-11-23 14:15:09.489820,109,10,Active,,,2,8.0,16.3,82.0,Growing
14392,2025-04-17,47,Other,Minneapolis,MN,Email Campaign,15,Plus,Monthly,Credit Card,34.4,0,490.0,,0,10,Churned,2025-10-23 14:15:07.885039,Found competitor,4,,58.4,38.8,Churned
14393,2025-04-17,41,Male,San Antonio,TX,Paid Search,95,Basic,Monthly,Credit Card,132.08,4,457.18,2025-09-15 14:15:09.489832,178,10,At Risk,,,4,5.0,51.8,83.0,At Risk
14394,2025-04-17,31,Female,Chicago,IL,Referral,25,Plus,Monthly,PayPal,121.22,3,814.83,2025-10-03 14:15:07.885039,160,10,Churned,2025-11-17 14:15:07.885039,Price too high,1,0.0,60.3,15.7,Churned
14395,2025-04-17,48,Female,Portland,OR,Referral,25,Premium,Annual,Credit Card,15.0,4,983.41,2025-06-07 14:15:09.489852,278,10,Active,,,0,0.0,36.9,58.1,Growing
14396,2025-04-17,22,Male,San Antonio,TX,Referral,25,Basic,Annual,Apple Pay,61.02,4,613.52,2025-09-08 14:15:09.489862,185,10,Paused,,,1,10.0,22.3,43.8,Growing
14397,2025-04-17,27,Female,Dallas,TX,Paid Social,85,Basic,Monthly,Bank Transfer,62.58,0,290.0,,0,10,At Risk,,,2,5.0,70.9,,At Risk
14398,2025-04-17,26,Male,Austin,TX,Referral,25,Basic,Monthly,Credit Card,47.84,0,290.0,,0,10,Churned,2025-09-27 14:15:07.885039,Moved/relocated,5,,28.6,26.2,Churned
14399,2025-04-18,50,Female,Seattle,WA,Paid Search,95,Plus,Monthly,Credit Card,19.6,3,687.8,2025-09-22 14:15:09.489876,171,10,Active,,,0,9.0,77.1,70.6,Growing
14400,2025-04-18,49,Male,Boston,MA,Organic Search,45,Basic,Monthly,Credit Card,33.39,2,403.55,2025-11-17 14:15:09.489885,115,10,At Risk,,,0,3.0,48.8,,At Risk
14401,2025-04-18,43,Male,Seattle,WA,Direct,0,Premium,Monthly,Credit Card,102.42,1,880.88,2025-09-12 14:15:07.885039,181,10,Churned,2025-09-28 14:15:07.885039,Poor support,2,,84.4,62.8,Churned
14402,2025-04-18,50,Female,San Antonio,TX,Organic Search,45,Plus,Monthly,Credit Card,15.0,2,636.44,2025-06-21 14:15:07.885039,264,10,Churned,2025-08-13 14:15:07.885039,Poor support,1,0.0,55.7,63.4,Churned
14403,2025-04-18,27,Male,Miami,FL,Email Campaign,15,Premium,Annual,Credit Card,138.74,7,1174.72,2026-02-22 14:15:09.489915,18,10,Active,,,0,5.0,32.3,44.0,Growing
14404,2025-04-18,42,Male,Chicago,IL,Direct,0,Basic,Monthly,Apple Pay,37.29,2,463.16,2025-07-17 14:15:07.885039,238,10,Churned,2025-10-19 14:15:07.885039,Product quality,2,9.0,50.5,29.5,Churned
14405,2025-04-18,36,Male,Philadelphia,PA,Direct,0,Plus,Monthly,Bank Transfer,258.71,9,1402.83,2025-05-01 14:15:09.489936,315,10,Active,,,0,,45.6,88.0,Growing
14406,2025-04-18,48,Male,Detroit,MI,Direct,0,Basic,Annual,Bank Transfer,25.77,1,379.93,2025-08-19 14:15:09.489946,205,10,Active,,,1,7.0,86.3,82.8,Growing
14407,2025-04-18,36,Female,Detroit,MI,Paid Search,95,Basic,Annual,PayPal,91.63,1,334.26,2026-01-24 14:15:09.489955,47,10,Active,,,0,6.0,91.1,43.0,Growing
14408,2025-04-18,33,Female,Los Angeles,CA,Paid Social,85,Premium,Monthly,Bank Transfer,341.17,9,1453.55,2025-10-13 14:15:09.489963,150,10,Active,,,0,,65.1,59.7,Growing
14409,2025-04-19,44,Female,Dallas,TX,Referral,25,Basic,Annual,Credit Card,39.96,1,330.59,2025-09-08 14:15:07.885039,185,10,Churned,2025-12-04 14:15:07.885039,Found competitor,2,6.0,46.0,27.7,Churned
14410,2025-04-19,48,Female,Atlanta,GA,Paid Social,85,Premium,Monthly,Credit Card,58.37,5,1023.2,2026-01-27 14:15:09.489983,44,10,Active,,,0,8.0,90.1,67.9,Growing
14411,2025-04-19,29,Male,San Jose,CA,Paid Social,85,Basic,Monthly,PayPal,142.5,0,290.0,,0,10,Churned,2025-11-12 14:15:07.885039,Poor support,4,3.0,30.5,61.4,Churned
14412,2025-04-19,37,Male,San Diego,CA,Paid Social,85,Premium,Monthly,Apple Pay,113.34,8,1662.21,2025-09-05 14:15:09.489994,188,10,Active,,,0,10.0,45.4,50.2,High Value
14413,2025-04-19,25,Female,Philadelphia,PA,Referral,25,Plus,Monthly,Credit Card,137.39,19,1893.57,2026-02-02 14:15:09.490003,38,10,Active,,,1,1.0,60.1,49.1,High Value
14414,2025-04-19,22,Female,Miami,FL,Email Campaign,15,Plus,Monthly,Credit Card,159.16,7,824.4,2025-06-26 14:15:07.885039,259,10,Churned,2025-08-30 14:15:07.885039,Not using enough,6,7.0,56.1,53.3,Churned
14415,2025-04-19,40,Male,Chicago,IL,Direct,0,Basic,Monthly,Credit Card,15.32,7,1103.65,2025-11-06 14:15:09.490023,126,10,Active,,,1,,74.1,79.0,Growing
14416,2025-04-19,45,Male,Boston,MA,Referral,25,Basic,Monthly,Credit Card,79.09,4,690.64,2025-08-28 14:15:09.490032,196,10,Active,,,3,0.0,91.3,67.1,Growing
14417,2025-04-19,41,Female,Miami,FL,Organic Search,45,Plus,Monthly,Credit Card,156.93,1,583.82,2025-11-21 14:15:07.885039,111,10,Churned,2026-01-03 14:15:07.885039,Product quality,8,1.0,37.4,31.3,Churned
14418,2025-04-19,22,Female,Denver,CO,Referral,25,Plus,Monthly,Credit Card,52.85,5,1043.4,2025-07-19 14:15:07.885039,236,10,Churned,2025-08-22 14:15:07.885039,Moved/relocated,2,4.0,5.0,33.9,Churned
14419,2025-04-19,33,Female,Denver,CO,Paid Social,85,Basic,Monthly,Apple Pay,80.98,3,425.76,2025-09-19 14:15:09.490063,174,10,Active,,,2,10.0,55.7,45.3,Growing
14420,2025-04-19,22,Male,San Antonio,TX,Email Campaign,15,Basic,Monthly,Bank Transfer,79.68,13,1252.55,2026-01-16 14:15:09.490072,55,10,Active,,,0,10.0,39.5,44.2,Growing
14421,2025-04-19,54,Female,Portland,OR,Direct,0,Basic,Monthly,Apple Pay,45.72,7,962.09,2025-06-14 14:15:09.490081,271,10,Active,,,0,8.0,39.5,63.3,Growing
14422,2025-04-19,24,Male,San Antonio,TX,Email Campaign,15,Basic,Monthly,Credit Card,53.57,1,360.66,2025-07-25 14:15:07.885039,230,10,Churned,2025-08-29 14:15:07.885039,Financial reasons,3,,30.2,29.1,Churned
14423,2025-04-19,53,Male,San Jose,CA,Direct,0,Basic,Annual,Credit Card,28.82,1,317.22,2025-09-16 14:15:07.885039,177,10,Churned,2025-10-28 14:15:07.885039,Price too high,4,4.0,85.5,37.5,Churned
14424,2025-04-20,49,Female,San Diego,CA,Referral,25,Plus,Annual,Credit Card,62.55,1,529.85,2025-10-12 14:15:09.490111,151,10,Active,,,2,,31.8,70.1,Growing
14425,2025-04-20,27,Male,Philadelphia,PA,Email Campaign,15,Basic,Monthly,Bank Transfer,165.21,2,377.37,2025-11-05 14:15:07.885039,127,10,Churned,2025-11-27 14:15:07.885039,Poor support,4,7.0,56.2,15.1,Churned
14426,2025-04-20,24,Male,Philadelphia,PA,Direct,0,Basic,Monthly,Credit Card,161.04,6,705.54,2025-11-21 14:15:09.490131,111,10,Active,,,0,5.0,65.5,93.2,Growing
14427,2025-04-20,42,Other,Chicago,IL,Organic Search,45,Premium,Monthly,PayPal,40.49,1,830.6,2026-01-23 14:15:09.490140,48,10,Paused,,,2,6.0,58.6,78.8,Growing
14428,2025-04-20,27,Female,San Antonio,TX,Organic Search,45,Basic,Monthly,Credit Card,15.0,1,392.41,2025-09-24 14:15:09.490150,169,10,At Risk,,,2,5.0,45.9,61.7,At Risk
14429,2025-04-20,39,Female,Chicago,IL,Organic Search,45,Plus,Monthly,Credit Card,64.73,5,859.26,2025-05-28 14:15:09.490158,288,10,Active,,,0,,6.8,62.6,Growing
14430,2025-04-20,32,Male,Portland,OR,Paid Social,85,Plus,Monthly,Credit Card,15.0,2,686.15,2026-01-25 14:15:09.490167,46,10,Active,,,1,10.0,12.7,91.8,Growing
14431,2025-04-20,22,Male,San Jose,CA,Organic Search,45,Plus,Monthly,PayPal,43.32,10,1599.61,2025-12-25 14:15:09.490176,77,10,Active,,,0,,48.9,46.9,High Value
14432,2025-04-20,22,Female,Chicago,IL,Paid Search,95,Plus,Monthly,Credit Card,134.15,6,923.06,2025-06-09 14:15:07.885039,276,10,Churned,2025-10-02 14:15:07.885039,Price too high,3,,76.4,31.5,Churned
14433,2025-04-20,40,Female,New York,NY,Email Campaign,15,Plus,Monthly,Credit Card,44.25,5,969.6,2025-11-04 14:15:09.490196,128,10,Active,,,1,,86.0,17.7,Growing
14434,2025-04-20,31,Female,San Diego,CA,Referral,25,Basic,Monthly,Credit Card,100.62,11,1105.12,2025-10-17 14:15:09.490206,146,10,Active,,,0,,14.6,83.8,Growing
14435,2025-04-20,31,Male,Minneapolis,MN,Paid Social,85,Plus,Annual,PayPal,22.5,3,786.7,2025-07-31 14:15:09.490215,224,10,Active,,,1,,55.8,,Growing
14436,2025-04-20,46,Male,Seattle,WA,Paid Social,85,Plus,Monthly,Credit Card,144.79,7,1258.97,2025-10-27 14:15:09.490224,136,10,At Risk,,,0,4.0,43.1,67.4,At Risk
14437,2025-04-20,52,Other,Austin,TX,Paid Social,85,Basic,Monthly,Apple Pay,44.58,6,872.71,2025-04-26 14:15:09.490233,320,10,Active,,,3,,68.1,78.3,Growing
14438,2025-04-20,34,Female,Minneapolis,MN,Referral,25,Basic,Monthly,Credit Card,127.58,2,469.45,2025-09-30 14:15:07.885039,163,10,Churned,2026-01-01 14:15:07.885039,Financial reasons,1,7.0,44.6,54.6,Churned
14439,2025-04-21,33,Male,Dallas,TX,Email Campaign,15,Plus,Monthly,Credit Card,145.53,4,817.32,2025-11-25 14:15:09.490253,107,10,Active,,,1,5.0,63.3,76.3,Growing
14440,2025-04-21,44,Male,Minneapolis,MN,Email Campaign,15,Plus,Monthly,Credit Card,47.06,1,589.59,2025-04-26 14:15:07.885039,320,10,Churned,2025-12-03 14:15:07.885039,Not using enough,5,,1.2,18.5,Churned
14441,2025-04-21,22,Female,Boston,MA,Email Campaign,15,Basic,Monthly,Credit Card,19.87,16,1086.6,2025-05-25 14:15:09.490273,291,10,Active,,,2,,84.5,82.4,Growing
14442,2025-04-21,40,Male,San Diego,CA,Direct,0,Premium,Monthly,PayPal,63.33,8,1267.11,2025-12-27 14:15:09.490283,75,10,Active,,,0,4.0,10.4,76.8,Growing
14443,2025-04-21,44,Male,Los Angeles,CA,Organic Search,45,Plus,Annual,Apple Pay,22.6,6,800.25,2025-06-02 14:15:09.490292,283,10,Active,,,2,,88.2,27.7,Growing
14444,2025-04-21,46,Male,San Antonio,TX,Direct,0,Premium,Monthly,Bank Transfer,47.94,1,871.06,2025-07-06 14:15:07.885039,249,10,Churned,2025-09-26 14:15:07.885039,Found competitor,1,,15.1,39.8,Churned
14445,2025-04-21,22,Female,Chicago,IL,Email Campaign,15,Premium,Monthly,Credit Card,65.7,5,1133.59,2025-06-05 14:15:09.490311,280,10,At Risk,,,1,1.0,31.3,13.9,At Risk
14446,2025-04-21,28,Male,San Diego,CA,Referral,25,Basic,Annual,Credit Card,60.16,4,467.97,2025-06-27 14:15:09.490320,258,10,Active,,,1,,75.7,42.8,Growing
14447,2025-04-21,27,Other,Atlanta,GA,Paid Social,85,Plus,Monthly,Bank Transfer,17.33,1,547.5,2025-07-19 14:15:07.885039,236,10,Churned,2025-09-06 14:15:07.885039,Poor support,6,0.0,73.6,11.5,Churned
14448,2025-04-21,39,Male,Tampa,FL,Paid Social,85,Plus,Monthly,Credit Card,127.94,6,882.57,2025-08-24 14:15:09.490339,200,10,Active,,,0,8.0,66.7,79.6,Growing
14449,2025-04-21,43,Female,Minneapolis,MN,Organic Search,45,Plus,Monthly,PayPal,63.16,9,1125.56,2025-08-18 14:15:09.490348,206,10,Active,,,1,,86.3,78.0,Growing
14450,2025-04-21,55,Male,Boston,MA,Paid Search,95,Plus,Monthly,Apple Pay,144.15,5,1000.36,2025-10-17 14:15:09.490357,146,10,Active,,,2,9.0,84.7,72.6,Growing
